match_id,date,time,season,tour,tournament,surface,round,player_a,player_b,winner,player_a_sets,player_b_sets,player_a_games,player_b_games,player_a_rank,player_b_rank,player_a_odds,player_b_odds,status_completed,status_state,status_description,status_detail
ATP-2023-0321-291,2023-06-12,,2023,ATP,Stuttgart,Grass,R16,Hubert Hurkacz,Yosuke Watanuki,Hubert Hurkacz,,,,,14.0,121.0,,,1,post,Final,FINAL
ATP-2023-0321-292,2023-06-12,,2023,ATP,Stuttgart,Grass,R16,Jan Lennard Struff,Tommy Paul,Jan Lennard Struff,,,,,24.0,16.0,,,1,post,Final,FINAL
ATP-2023-0321-293,2023-06-12,,2023,ATP,Stuttgart,Grass,R16,Stefanos Tsitsipas,Richard Gasquet,Richard Gasquet,,,,,5.0,55.0,,,1,post,Final,FINAL
ATP-2023-0321-294,2023-06-12,,2023,ATP,Stuttgart,Grass,QF,Taylor Fritz,Marton Fucsovics,Marton Fucsovics,,,,,8.0,86.0,,,1,post,Final,FINAL
ATP-2023-0321-295,2023-06-12,,2023,ATP,Stuttgart,Grass,QF,Lorenzo Musetti,Frances Tiafoe,Frances Tiafoe,,,,,17.0,12.0,,,1,post,Final,FINAL
ATP-2023-0321-296,2023-06-12,,2023,ATP,Stuttgart,Grass,QF,Christopher Oconnell,Hubert Hurkacz,Hubert Hurkacz,,,,,74.0,14.0,,,1,post,Final,FINAL
ATP-2023-0321-297,2023-06-12,,2023,ATP,Stuttgart,Grass,QF,Richard Gasquet,Jan Lennard Struff,Jan Lennard Struff,,,,,55.0,24.0,,,1,post,Final,FINAL
ATP-2023-0321-298,2023-06-12,,2023,ATP,Stuttgart,Grass,SF,Marton Fucsovics,Frances Tiafoe,Frances Tiafoe,,,,,86.0,12.0,,,1,post,Final,FINAL
ATP-2023-0321-299,2023-06-12,,2023,ATP,Stuttgart,Grass,SF,Jan Lennard Struff,Hubert Hurkacz,Jan Lennard Struff,,,,,24.0,14.0,,,1,post,Final,FINAL
ATP-2023-0321-300,2023-06-12,,2023,ATP,Stuttgart,Grass,F,Jan Lennard Struff,Frances Tiafoe,Frances Tiafoe,,,,,24.0,12.0,,,1,post,Final,FINAL
ATP-2023-0440-271,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Alexander Bublik,David Goffin,Alexander Bublik,,,,,47.0,126.0,,,1,post,Final,FINAL
ATP-2023-0440-272,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Brandon Nakashima,Emil Ruusuvuori,Emil Ruusuvuori,,,,,54.0,42.0,,,1,post,Final,FINAL
ATP-2023-0440-273,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Ugo Humbert,Jason Kubler,Ugo Humbert,,,,,36.0,97.0,,,1,post,Final,FINAL
ATP-2023-0440-275,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Ricardas Berankis,Laslo Djere,Laslo Djere,,,,,212.0,60.0,,,1,post,Final,FINAL
ATP-2023-0440-276,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Arthur Rinderknech,Alexei Popyrin,Alexei Popyrin,,,,,85.0,90.0,,,1,post,Final,FINAL
ATP-2023-0440-277,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Tallon Griekspoor,Mikael Ymer,Tallon Griekspoor,,,,,38.0,62.0,,,1,post,Final,FINAL
ATP-2023-0440-278,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Maxime Cressy,Marc Andrea Huesler,Marc Andrea Huesler,,,,,40.0,82.0,,,1,post,Final,FINAL
ATP-2023-0440-279,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Rinky Hijikata,Gijs Brouwer,Rinky Hijikata,,,,,133.0,145.0,,,1,post,Final,FINAL
ATP-2023-0440-280,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Ilya Ivashka,Mackenzie Mcdonald,Mackenzie Mcdonald,,,,,87.0,68.0,,,1,post,Final,FINAL
ATP-2023-0440-282,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Milos Raonic,Miomir Kecmanovic,Milos Raonic,,,,,,39.0,,,1,post,Final,FINAL
ATP-2023-0440-283,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Giovanni Mpetshi Perricard,Jordan Thompson,Jordan Thompson,,,,,233.0,103.0,,,1,post,Final,FINAL
ATP-2023-0440-284,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R32,Adrian Mannarino,Arthur Fils,Adrian Mannarino,,,,,52.0,66.0,,,1,post,Final,FINAL
ATP-2023-0440-286,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R16,Jannik Sinner,Alexander Bublik,Jannik Sinner,,,,,9.0,47.0,,,1,post,Final,FINAL
ATP-2023-0440-287,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R16,Emil Ruusuvuori,Ugo Humbert,Emil Ruusuvuori,,,,,42.0,36.0,,,1,post,Final,FINAL
ATP-2023-0440-288,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R16,Laslo Djere,Alex De Minaur,Alex De Minaur,,,,,60.0,18.0,,,1,post,Final,FINAL
ATP-2023-0440-289,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R16,Alexei Popyrin,Tallon Griekspoor,Tallon Griekspoor,,,,,90.0,38.0,,,1,post,Final,FINAL
ATP-2023-0440-290,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R16,Rinky Hijikata,Marc Andrea Huesler,Rinky Hijikata,,,,,133.0,82.0,,,1,post,Final,FINAL
ATP-2023-0440-291,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R16,Mackenzie Mcdonald,Borna Coric,Mackenzie Mcdonald,,,,,68.0,15.0,,,1,post,Final,FINAL
ATP-2023-0440-292,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R16,Milos Raonic,Jordan Thompson,Jordan Thompson,,,,,,103.0,,,1,post,Final,FINAL
ATP-2023-0440-293,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,R16,Daniil Medvedev,Adrian Mannarino,Adrian Mannarino,,,,,3.0,52.0,,,1,post,Final,FINAL
ATP-2023-0440-294,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,QF,Jannik Sinner,Emil Ruusuvuori,Emil Ruusuvuori,,,,,9.0,42.0,,,1,post,Final,FINAL
ATP-2023-0440-295,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,QF,Tallon Griekspoor,Alex De Minaur,Tallon Griekspoor,,,,,38.0,18.0,,,1,post,Final,FINAL
ATP-2023-0440-296,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,QF,Rinky Hijikata,Mackenzie Mcdonald,Rinky Hijikata,,,,,133.0,68.0,,,1,post,Final,FINAL
ATP-2023-0440-297,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,QF,Adrian Mannarino,Jordan Thompson,Jordan Thompson,,,,,52.0,103.0,,,1,post,Final,FINAL
ATP-2023-0440-298,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,SF,Tallon Griekspoor,Emil Ruusuvuori,Tallon Griekspoor,,,,,38.0,42.0,,,1,post,Final,FINAL
ATP-2023-0440-299,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,SF,Jordan Thompson,Rinky Hijikata,Jordan Thompson,,,,,103.0,133.0,,,1,post,Final,FINAL
ATP-2023-0440-300,2023-06-12,,2023,ATP,s Hertogenbosch,Grass,F,Tallon Griekspoor,Jordan Thompson,Tallon Griekspoor,,,,,38.0,103.0,,,1,post,Final,FINAL
WTA-2023-1080-270,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Daria Snigur,Beatriz Haddad Maia,Daria Snigur,,,,,157.0,10.0,,,1,post,Final,FINAL
WTA-2023-1080-271,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Emily Appleton,Katie Boulter,Katie Boulter,,,,,420.0,126.0,,,1,post,Final,FINAL
WTA-2023-1080-272,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Harriet Dart,Rebecca Marino,Harriet Dart,,,,,143.0,89.0,,,1,post,Final,FINAL
WTA-2023-1080-273,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Nuria Parrizas Diaz,Anhelina Kalinina,Anhelina Kalinina,,,,,103.0,25.0,,,1,post,Final,FINAL
WTA-2023-1080-274,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Donna Vekic,Cristina Bucsa,Donna Vekic,,,,,20.0,76.0,,,1,post,Final,FINAL
WTA-2023-1080-275,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Viktorija Golubic,Jil Teichmann,Viktorija Golubic,,,,,150.0,123.0,,,1,post,Final,FINAL
WTA-2023-1080-276,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Heather Watson,Jule Niemeier,Heather Watson,,,,,195.0,118.0,,,1,post,Final,FINAL
WTA-2023-1080-277,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Shuai Zhang,Tatjana Maria,Tatjana Maria,,,,,31.0,66.0,,,1,post,Final,FINAL
WTA-2023-1080-278,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Alycia Parks,Lin Zhu,Lin Zhu,,,,,43.0,39.0,,,1,post,Final,FINAL
WTA-2023-1080-279,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Sonay Kartal,Magdalena Frech,Magdalena Frech,,,,,272.0,77.0,,,1,post,Final,FINAL
WTA-2023-1080-280,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Tereza Martincova,Jodie Burrage,Jodie Burrage,,,,,121.0,131.0,,,1,post,Final,FINAL
WTA-2023-1080-281,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Magda Linette,Olivia Gadecki,Magda Linette,,,,,21.0,136.0,,,1,post,Final,FINAL
WTA-2023-1080-282,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Camila Giorgi,Madison Brengle,Camila Giorgi,,,,,47.0,113.0,,,1,post,Final,FINAL
WTA-2023-1080-283,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Elizabeth Mandlik,Viktoriya Tomova,Elizabeth Mandlik,,,,,110.0,79.0,,,1,post,Final,FINAL
WTA-2023-1080-284,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Katie Swan,Alize Cornet,Alize Cornet,,,,,134.0,72.0,,,1,post,Final,FINAL
WTA-2023-1080-285,2023-06-12,,2023,WTA,Nottingham,Grass,R32,Xiyu Wang,Maria Sakkari,Maria Sakkari,,,,,75.0,8.0,,,1,post,Final,FINAL
WTA-2023-1080-286,2023-06-12,,2023,WTA,Nottingham,Grass,R16,Katie Boulter,Daria Snigur,Katie Boulter,,,,,126.0,157.0,,,1,post,Final,FINAL
WTA-2023-1080-287,2023-06-12,,2023,WTA,Nottingham,Grass,R16,Anhelina Kalinina,Harriet Dart,Harriet Dart,,,,,25.0,143.0,,,1,post,Final,FINAL
WTA-2023-1080-288,2023-06-12,,2023,WTA,Nottingham,Grass,R16,Viktorija Golubic,Donna Vekic,Viktorija Golubic,,,,,150.0,20.0,,,1,post,Final,FINAL
WTA-2023-1080-289,2023-06-12,,2023,WTA,Nottingham,Grass,R16,Tatjana Maria,Heather Watson,Heather Watson,,,,,66.0,195.0,,,1,post,Final,FINAL
WTA-2023-1080-290,2023-06-12,,2023,WTA,Nottingham,Grass,R16,Lin Zhu,Magdalena Frech,Magdalena Frech,,,,,39.0,77.0,,,1,post,Final,FINAL
WTA-2023-1080-291,2023-06-12,,2023,WTA,Nottingham,Grass,R16,Magda Linette,Jodie Burrage,Jodie Burrage,,,,,21.0,131.0,,,1,post,Final,FINAL
WTA-2023-1080-292,2023-06-12,,2023,WTA,Nottingham,Grass,R16,Elizabeth Mandlik,Camila Giorgi,Elizabeth Mandlik,,,,,110.0,47.0,,,1,post,Final,FINAL
WTA-2023-1080-293,2023-06-12,,2023,WTA,Nottingham,Grass,R16,Alize Cornet,Maria Sakkari,Alize Cornet,,,,,72.0,8.0,,,1,post,Final,FINAL
WTA-2023-1080-294,2023-06-12,,2023,WTA,Nottingham,Grass,QF,Katie Boulter,Harriet Dart,Katie Boulter,,,,,126.0,143.0,,,1,post,Final,FINAL
WTA-2023-1080-295,2023-06-12,,2023,WTA,Nottingham,Grass,QF,Viktorija Golubic,Heather Watson,Heather Watson,,,,,150.0,195.0,,,1,post,Final,FINAL
WTA-2023-1080-296,2023-06-12,,2023,WTA,Nottingham,Grass,QF,Jodie Burrage,Magdalena Frech,Jodie Burrage,,,,,131.0,77.0,,,1,post,Final,FINAL
WTA-2023-1080-297,2023-06-12,,2023,WTA,Nottingham,Grass,QF,Elizabeth Mandlik,Alize Cornet,Alize Cornet,,,,,110.0,72.0,,,1,post,Final,FINAL
WTA-2023-1080-298,2023-06-12,,2023,WTA,Nottingham,Grass,SF,Heather Watson,Katie Boulter,Katie Boulter,,,,,195.0,126.0,,,1,post,Final,FINAL
WTA-2023-1080-299,2023-06-12,,2023,WTA,Nottingham,Grass,SF,Jodie Burrage,Alize Cornet,Jodie Burrage,,,,,131.0,72.0,,,1,post,Final,FINAL
WTA-2023-1080-300,2023-06-12,,2023,WTA,Nottingham,Grass,F,Katie Boulter,Jodie Burrage,Katie Boulter,,,,,126.0,131.0,,,1,post,Final,FINAL
WTA-2023-822-270,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Lena Rueffer,Liudmila Samsonova,Liudmila Samsonova,,,,,348.0,15.0,,,1,post,Final,FINAL
WTA-2023-822-271,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Polina Kudermetova,Yue Yuan,Polina Kudermetova,,,,,141.0,109.0,,,1,post,Final,FINAL
WTA-2023-822-272,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Greet Minnen,Jessika Ponchet,Greet Minnen,,,,,120.0,127.0,,,1,post,Final,FINAL
WTA-2023-822-273,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Lucrezia Stefanini,Aliaksandra Sasnovich,Aliaksandra Sasnovich,,,,,111.0,71.0,,,1,post,Final,FINAL
WTA-2023-822-274,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Ekaterina Alexandrova,Evgeniya Rodina,Ekaterina Alexandrova,,,,,26.0,327.0,,,1,post,Final,FINAL
WTA-2023-822-275,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Lesley Pattinama Kerkhove,Kimberly Birrell,Kimberly Birrell,,,,,203.0,117.0,,,1,post,Final,FINAL
WTA-2023-822-276,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Dalma Galfi,Emina Bektas,Emina Bektas,,,,,98.0,186.0,,,1,post,Final,FINAL
WTA-2023-822-277,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Sachia Vickery,Priscilla Hon,Sachia Vickery,,,,,179.0,176.0,,,1,post,Final,FINAL
WTA-2023-822-278,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Zeynep Sonmez,Bianca Andreescu,Bianca Andreescu,,,,,217.0,37.0,,,1,post,Final,FINAL
WTA-2023-822-279,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Susan Bandecchi,Viktoria Hruncakova,Viktoria Hruncakova,,,,,388.0,144.0,,,1,post,Final,FINAL
WTA-2023-822-280,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Rebecca Peterson,Ashlyn Krueger,Ashlyn Krueger,,,,,70.0,152.0,,,1,post,Final,FINAL
WTA-2023-822-281,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Natalija Stevanovic,Victoria Azarenka,Victoria Azarenka,,,,,231.0,19.0,,,1,post,Final,FINAL
WTA-2023-822-282,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Caty Mcnally,Katie Volynets,Caty Mcnally,,,,,62.0,106.0,,,1,post,Final,FINAL
WTA-2023-822-283,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Venus Williams,Celine Naef,Celine Naef,,,,,696.0,202.0,,,1,post,Final,FINAL
WTA-2023-822-284,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Ysaline Bonaventure,Carol Zhao,Carol Zhao,,,,,92.0,163.0,,,1,post,Final,FINAL
WTA-2023-822-285,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R32,Veronika Kudermetova,Alison Riske Amritraj,Veronika Kudermetova,,,,,14.0,137.0,,,1,post,Final,FINAL
WTA-2023-822-286,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R16,Liudmila Samsonova,Polina Kudermetova,Liudmila Samsonova,,,,,15.0,141.0,,,1,post,Final,FINAL
WTA-2023-822-287,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R16,Aliaksandra Sasnovich,Greet Minnen,Aliaksandra Sasnovich,,,,,71.0,120.0,,,1,post,Final,FINAL
WTA-2023-822-288,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R16,Ekaterina Alexandrova,Kimberly Birrell,Ekaterina Alexandrova,,,,,26.0,117.0,,,1,post,Final,FINAL
WTA-2023-822-289,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R16,Emina Bektas,Sachia Vickery,Emina Bektas,,,,,186.0,179.0,,,1,post,Final,FINAL
WTA-2023-822-290,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R16,Bianca Andreescu,Viktoria Hruncakova,Viktoria Hruncakova,,,,,37.0,144.0,,,1,post,Final,FINAL
WTA-2023-822-291,2023-06-12,,2023,WTA,s Hertogenbosch,Grass,R16,Ashlyn Krueger,Victoria Azarenka,Ashlyn Krueger,,,,,152.0,19.0,,,1,post,Final,FINAL
