game_id,date,time,season,home_team,away_team,home_starting_pitcher,away_starting_pitcher,home_starting_pitcher_id,away_starting_pitcher_id,pitcher_source,pitcher_data_available,home_runs_total,away_runs_total,home_r1,away_r1,home_r2,away_r2,home_r3,away_r3,home_r4,away_r4,home_r5,away_r5,home_runs_f5,away_runs_f5,attendance,odds_details,odds_over_under,odds_data_quality,home_is_favorite,home_hits,away_hits,status_completed,status_state,status_description,status_detail,home_starting_pitcher_ip,away_starting_pitcher_ip,home_starting_pitcher_er,away_starting_pitcher_er,home_starting_pitcher_hits,away_starting_pitcher_hits,home_starting_pitcher_bb,away_starting_pitcher_bb,home_starting_pitcher_k,away_starting_pitcher_k,home_starting_pitcher_hr,away_starting_pitcher_hr,pitcher_stats_available,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,market_source,competition_id
809523,2025-08-07,19:00,2025,MVA,AGS,Jackson Goddard,Tucker Smith,,,lmb_official_calendar,1,5,1,0,0,1,0,0,0,0,0,3,0,4,0,0,No Line,0.0,none,-1,11,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809523
809574,2025-08-07,19:00,2025,LAR,MTY,Nate Antone,Luis Cessa,,,lmb_official_calendar,1,3,5,0,1,2,0,0,0,0,0,0,0,2,1,0,No Line,0.0,none,-1,11,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809574
809890,2025-08-07,19:00,2025,LAG,SLT,Jaime Barria,Anibal Cervantes,,,lmb_official_calendar,1,3,1,2,1,0,0,0,0,1,0,0,0,3,1,0,No Line,0.0,none,-1,7,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809890
810060,2025-08-09,19:00,2025,CAM,PUE,Domingo Acevedo,Vladimir Gutierrez,,,lmb_official_calendar,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,No Line,0.0,none,-1,9,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810060
810065,2025-08-09,19:00,2025,OAX,VER,Radhames Liz,Luis Romero,,,lmb_official_calendar,1,18,11,3,0,3,1,0,0,5,0,0,3,11,4,0,No Line,0.0,none,-1,21,21,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810065
810071,2025-08-09,19:00,2025,MEX,YUC,Brooks Hall,Tommy Doyle,,,lmb_official_calendar,1,13,3,0,2,0,0,4,0,0,0,1,0,5,2,0,No Line,0.0,none,-1,13,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810071
810077,2025-08-09,19:00,2025,MVA,LAR,Wilmer Rios,Adrian De Horta,,,lmb_official_calendar,1,20,3,0,1,7,0,2,2,2,0,0,0,11,3,0,No Line,0.0,none,-1,18,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810077
810079,2025-08-09,19:00,2025,TIJ,LAG,David Reyes,Ricardo Sanchez,,,lmb_official_calendar,1,7,2,6,0,0,0,0,2,1,0,0,0,7,2,0,No Line,0.0,none,-1,9,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810079
810092,2025-08-09,19:00,2025,MTY,JAL,Nolan Kingham,Luis Ivan Rodriguez,,,lmb_official_calendar,1,3,5,0,0,0,0,0,1,0,0,0,3,0,4,0,No Line,0.0,none,-1,6,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810092
810058,2025-08-10,19:00,2025,CAM,PUE,Miller Hogan,Fernando Lozano,,,lmb_official_calendar,1,3,2,2,0,0,1,0,0,0,0,1,0,3,1,0,No Line,0.0,none,-1,5,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810058
810063,2025-08-10,19:00,2025,OAX,VER,Alemao Hernandez,Orlando Lara,,,lmb_official_calendar,1,9,3,0,0,5,0,0,0,1,0,1,0,7,0,0,No Line,0.0,none,-1,13,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810063
810070,2025-08-10,19:00,2025,MEX,YUC,Ricardo Pinto,Odrisamer Despaigne,,,lmb_official_calendar,1,12,1,1,0,0,1,0,0,0,0,1,0,2,1,0,No Line,0.0,none,-1,10,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810070
810075,2025-08-10,19:00,2025,MVA,LAR,Jorge Tavarez,Daniel Mengden,,,lmb_official_calendar,1,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,No Line,0.0,none,-1,15,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810075
810078,2025-08-10,19:00,2025,TIJ,LAG,Domingo Germán,Grant Gavin,,,lmb_official_calendar,1,2,4,0,0,0,1,0,1,0,1,1,1,1,4,0,No Line,0.0,none,-1,9,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810078
810085,2025-08-10,19:00,2025,MTY,JAL,Manny Banuelos,Zac Grotz,,,lmb_official_calendar,1,2,10,0,0,0,1,0,1,0,1,0,0,0,3,0,No Line,0.0,none,-1,7,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810085
810059,2025-08-12,19:00,2025,PUE,CAM,,Sho Itoh,,,lmb_official_calendar,0,6,9,1,1,0,2,0,0,2,1,0,0,3,4,0,No Line,0.0,none,-1,12,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810059
810062,2025-08-12,19:00,2025,VER,OAX,Esmil Rogers,,,,lmb_official_calendar,0,9,12,1,0,0,2,0,0,0,2,0,2,1,6,0,No Line,0.0,none,-1,7,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810062
810069,2025-08-12,19:00,2025,YUC,MEX,Yoanner Negrin,Justin Courtney,,,lmb_official_calendar,1,2,4,0,0,0,0,0,0,2,0,0,1,2,1,0,No Line,0.0,none,-1,8,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810069
810076,2025-08-12,19:00,2025,LAR,MVA,Junior Guerra,Austin Warner,,,lmb_official_calendar,1,6,3,1,0,0,0,0,0,0,0,0,3,1,3,0,No Line,0.0,none,-1,11,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810076
810080,2025-08-12,19:00,2025,LAG,TIJ,Travis Lakins,Teddy Stankiewicz,,,lmb_official_calendar,1,4,3,0,0,0,0,0,0,1,0,1,0,2,0,0,No Line,0.0,none,-1,11,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810080
810089,2025-08-12,19:00,2025,JAL,MTY,Luis Payan,Justus Sheffield,,,lmb_official_calendar,1,14,2,0,1,0,0,3,1,2,0,1,0,6,2,0,No Line,0.0,none,-1,14,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810089
810055,2025-08-13,19:00,2025,VER,OAX,Connor Curlis,Robert Dugger,,,lmb_official_calendar,1,3,4,0,0,0,0,0,1,1,1,0,0,1,2,0,No Line,0.0,none,-1,3,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810055
810057,2025-08-13,19:00,2025,PUE,CAM,Fernando Lozano,Jake Thompson,,,lmb_official_calendar,1,3,2,1,0,0,1,0,1,0,0,0,0,1,2,0,No Line,0.0,none,-1,8,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810057
810068,2025-08-13,19:00,2025,YUC,MEX,César Valdez,Wilmer Font,,,lmb_official_calendar,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,No Line,0.0,none,-1,3,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810068
810074,2025-08-13,19:00,2025,LAR,MVA,Nate Antone,Christian Young,,,lmb_official_calendar,1,12,8,4,0,0,1,2,0,0,0,2,1,8,2,0,No Line,0.0,none,-1,16,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810074
810082,2025-08-13,19:00,2025,LAG,TIJ,Jaime Barria,Caleb Baragar,,,lmb_official_calendar,1,6,9,0,0,0,3,1,0,0,1,0,0,1,4,0,No Line,0.0,none,-1,12,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810082
810090,2025-08-13,19:00,2025,JAL,MTY,Eduardo Vera,César Vargas,,,lmb_official_calendar,1,6,7,0,0,3,3,1,1,0,0,0,1,4,5,0,No Line,0.0,none,-1,12,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810090
810073,2025-08-14,19:00,2025,LAR,MVA,Adrian De Horta,Wilmer Rios,,,lmb_official_calendar,1,4,3,0,0,0,0,1,2,0,0,0,0,1,2,0,No Line,0.0,none,-1,10,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810073
810081,2025-08-14,19:00,2025,LAG,TIJ,Ricardo Sanchez,David Reyes,,,lmb_official_calendar,1,4,3,0,2,0,0,1,0,1,0,0,0,2,2,0,No Line,0.0,none,-1,8,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810081
810088,2025-08-14,19:00,2025,JAL,MTY,Zac Grotz,Nolan Kingham,,,lmb_official_calendar,1,6,12,0,3,0,0,0,0,1,0,1,0,2,3,0,No Line,0.0,none,-1,9,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810088
810050,2025-08-15,19:00,2025,PUE,CAM,Edgar Torres,Domingo Acevedo,,,lmb_official_calendar,1,9,2,1,0,3,1,4,0,1,0,0,0,9,1,0,No Line,0.0,none,-1,14,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810050
810072,2025-08-16,19:00,2025,MVA,LAR,Jorge Tavarez,Daniel Mengden,,,lmb_official_calendar,1,7,5,0,0,0,0,1,3,1,0,0,0,2,3,0,No Line,0.0,none,-1,14,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810072
810083,2025-08-16,19:00,2025,TIJ,LAG,Domingo Germán,Grant Gavin,,,lmb_official_calendar,1,6,11,3,7,2,1,1,1,0,0,0,0,6,9,0,No Line,0.0,none,-1,12,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810083
810087,2025-08-16,19:00,2025,MTY,JAL,Manny Banuelos,Luis Ivan Rodriguez,,,lmb_official_calendar,1,7,6,2,0,3,0,0,0,0,2,0,4,5,6,0,No Line,0.0,none,-1,10,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810087
810067,2025-08-17,19:00,2025,MVA,LAR,Austin Warner,Junior Guerra,,,lmb_official_calendar,1,4,10,0,2,0,0,0,0,1,0,3,7,4,9,0,No Line,0.0,none,-1,8,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810067
810086,2025-08-17,19:00,2025,MTY,JAL,Justus Sheffield,Luis Payan,,,lmb_official_calendar,1,0,6,0,4,0,0,0,1,0,0,0,1,0,6,0,No Line,0.0,none,-1,4,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810086
810046,2025-08-18,19:00,2025,CAM,PUE,Miller Hogan,Yoimer Camacho,,,lmb_official_calendar,1,8,2,0,0,0,0,2,0,0,0,6,2,8,2,0,No Line,0.0,none,-1,7,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810046
810100,2025-08-20,19:00,2025,OAX,CAM,Radhames Liz,Domingo Acevedo,,,lmb_official_calendar,1,15,1,3,1,0,0,7,0,3,0,2,0,15,1,0,No Line,0.0,none,-1,17,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810100
810105,2025-08-20,19:00,2025,MEX,PUE,Brooks Hall,Vladimir Gutierrez,,,lmb_official_calendar,1,7,2,0,0,0,0,0,2,1,0,6,0,7,2,0,No Line,0.0,none,-1,12,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810105
810111,2025-08-20,19:00,2025,LAG,JAL,Travis Lakins,Zac Grotz,,,lmb_official_calendar,1,3,9,0,1,0,0,0,1,0,0,0,3,0,5,0,No Line,0.0,none,-1,9,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810111
810118,2025-08-20,19:00,2025,LAR,MTY,Nate Antone,Nolan Kingham,,,lmb_official_calendar,1,2,11,0,1,0,0,1,4,0,3,0,0,1,8,0,No Line,0.0,none,-1,6,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810118
810099,2025-08-21,19:00,2025,OAX,CAM,Alemao Hernandez,Miller Hogan,,,lmb_official_calendar,1,8,7,0,3,2,1,1,0,0,0,0,2,3,6,0,No Line,0.0,none,-1,12,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810099
810106,2025-08-21,19:00,2025,MEX,PUE,Ricardo Pinto,Yoimer Camacho,,,lmb_official_calendar,1,8,2,1,0,0,0,1,0,2,1,2,0,6,1,0,No Line,0.0,none,-1,13,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810106
810112,2025-08-21,19:00,2025,LAG,JAL,Jaime Barria,Luis Ivan Rodriguez,,,lmb_official_calendar,1,4,7,0,0,0,2,0,0,0,2,1,2,1,6,0,No Line,0.0,none,-1,9,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810112
810117,2025-08-21,19:00,2025,LAR,MTY,Daniel Mengden,Manny Banuelos,,,lmb_official_calendar,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No Line,0.0,none,-1,4,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810117
810097,2025-08-23,19:00,2025,CAM,OAX,Sho Itoh,Luis Miranda,,,lmb_official_calendar,1,5,3,0,1,0,0,0,0,5,0,0,2,5,3,0,No Line,0.0,none,-1,7,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810097
810113,2025-08-23,19:00,2025,JAL,LAG,Luis Payan,Ricardo Sanchez,,,lmb_official_calendar,1,8,1,0,0,0,1,2,0,2,0,0,0,4,1,0,No Line,0.0,none,-1,15,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810113
810116,2025-08-23,19:00,2025,MTY,LAR,Stephen Tarpley,Junior Guerra,,,lmb_official_calendar,1,11,1,2,0,0,0,0,1,0,0,6,0,8,1,0,No Line,0.0,none,-1,15,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810116
810095,2025-08-24,19:00,2025,CAM,OAX,Jake Thompson,Kyle Barraclough,,,lmb_official_calendar,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Line,0.0,none,-1,4,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810095
810107,2025-08-24,19:00,2025,PUE,MEX,Cleiverth Perez,Justin Courtney,,,lmb_official_calendar,1,6,13,2,1,2,6,0,0,0,0,1,0,5,7,0,No Line,0.0,none,-1,11,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810107
810094,2025-08-25,19:00,2025,CAM,OAX,Domingo Acevedo,Radhames Liz,,,lmb_official_calendar,1,4,5,0,1,0,3,0,0,0,0,0,0,0,4,0,No Line,0.0,none,-1,7,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810094
810108,2025-08-25,19:00,2025,PUE,MEX,Vladimir Gutierrez,Brooks Hall,,,lmb_official_calendar,1,3,9,0,0,1,2,2,1,0,2,0,3,3,8,0,No Line,0.0,none,-1,7,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810108
810109,2025-08-25,19:00,2025,JAL,LAG,Eduardo Vera,Grant Gavin,,,lmb_official_calendar,1,3,9,0,0,0,1,0,0,2,3,0,0,2,4,0,No Line,0.0,none,-1,9,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810109
810119,2025-08-25,19:00,2025,MTY,LAR,César Vargas,Adrian De Horta,,,lmb_official_calendar,1,8,6,1,2,0,1,2,0,1,0,0,0,4,3,0,No Line,0.0,none,-1,12,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810119
810102,2025-08-26,19:00,2025,JAL,LAG,Zac Grotz,Jaime Barria,,,lmb_official_calendar,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,No Line,0.0,none,-1,8,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810102
810093,2025-08-27,19:00,2025,OAX,CAM,Alemao Hernandez,Miller Hogan,,,lmb_official_calendar,1,3,5,0,0,0,0,0,0,0,0,0,2,0,2,0,No Line,0.0,none,-1,10,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810093
810091,2025-08-28,19:00,2025,OAX,CAM,Luis Miranda,Sho Itoh,,,lmb_official_calendar,1,5,15,0,0,3,0,0,4,0,1,0,0,3,5,0,No Line,0.0,none,-1,12,21,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810091
810103,2025-08-28,19:00,2025,LAG,JAL,Grant Gavin,Luis Ivan Rodriguez,,,lmb_official_calendar,1,6,4,1,3,1,0,0,0,0,0,0,1,2,4,0,No Line,0.0,none,-1,7,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810103
810104,2025-08-29,19:00,2025,LAG,JAL,Travis Lakins,Luis Payan,,,lmb_official_calendar,1,4,5,0,0,0,2,1,0,0,0,0,0,1,2,0,No Line,0.0,none,-1,6,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810104
810042,2025-08-30,19:00,2025,MEX,CAM,Ricardo Pinto,Domingo Acevedo,,,lmb_official_calendar,1,2,4,1,0,0,0,0,0,1,2,0,1,2,3,0,No Line,0.0,none,-1,8,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810042
810044,2025-08-31,19:00,2025,MEX,CAM,Brooks Hall,Jake Thompson,,,lmb_official_calendar,1,6,4,2,0,0,2,3,0,0,0,0,2,5,4,0,No Line,0.0,none,-1,8,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810044
810049,2025-08-31,19:00,2025,JAL,MTY,Zac Grotz,Nolan Kingham,,,lmb_official_calendar,1,11,9,0,1,2,0,5,0,1,1,0,6,8,8,0,No Line,0.0,none,-1,10,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810049
810048,2025-09-01,19:00,2025,JAL,MTY,Eduardo Vera,Manny Banuelos,,,lmb_official_calendar,1,6,3,0,2,4,0,0,0,0,1,0,0,4,3,0,No Line,0.0,none,-1,11,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810048
810045,2025-09-02,19:00,2025,CAM,MEX,Miller Hogan,Justin Courtney,,,lmb_official_calendar,1,5,2,0,0,0,1,0,0,0,0,1,0,1,1,0,No Line,0.0,none,-1,6,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810045
810040,2025-09-03,19:00,2025,CAM,MEX,Sho Itoh,Efrain Contreras,,,lmb_official_calendar,1,5,7,0,1,0,0,0,1,1,0,1,1,2,3,0,No Line,0.0,none,-1,5,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810040
810052,2025-09-03,19:00,2025,MTY,JAL,Stephen Tarpley,Luis Payan,,,lmb_official_calendar,1,3,1,0,0,1,1,1,0,1,0,0,0,3,1,0,No Line,0.0,none,-1,7,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810052
810036,2025-09-04,19:00,2025,CAM,MEX,Domingo Acevedo,Ricardo Pinto,,,lmb_official_calendar,1,4,5,0,0,0,1,0,3,0,0,0,0,0,4,0,No Line,0.0,none,-1,5,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810036
810051,2025-09-04,19:00,2025,MTY,JAL,Luis Cessa,Luis Ivan Rodriguez,,,lmb_official_calendar,1,4,6,0,2,2,0,0,0,0,0,0,1,2,3,0,No Line,0.0,none,-1,10,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810051
810043,2025-09-05,19:00,2025,MTY,JAL,Nolan Kingham,Zac Grotz,,,lmb_official_calendar,1,4,6,0,0,0,0,2,0,0,3,0,1,2,4,0,No Line,0.0,none,-1,11,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810043
810037,2025-09-06,19:00,2025,MEX,CAM,Brooks Hall,Jake Thompson,,,lmb_official_calendar,1,12,6,1,2,0,2,0,0,3,0,3,0,7,4,0,No Line,0.0,none,-1,14,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810037
810035,2025-09-10,19:00,2025,MEX,JAL,Ricardo Pinto,Luis Payan,,,lmb_official_calendar,1,8,4,3,0,4,0,0,0,0,1,0,3,7,4,0,No Line,0.0,none,-1,13,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810035
810031,2025-09-11,19:00,2025,MEX,JAL,Justin Courtney,Zac Grotz,,,lmb_official_calendar,1,12,1,0,0,0,0,1,0,0,1,1,0,2,1,0,No Line,0.0,none,-1,19,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810031
810032,2025-09-13,19:00,2025,JAL,MEX,Luis Ivan Rodriguez,Brooks Hall,,,lmb_official_calendar,1,2,7,0,0,0,0,2,0,0,4,0,2,2,6,0,No Line,0.0,none,-1,6,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810032
810033,2025-09-14,19:00,2025,JAL,MEX,Eduardo Vera,Efrain Contreras,,,lmb_official_calendar,1,3,7,0,2,0,3,0,0,0,0,0,2,0,7,0,No Line,0.0,none,-1,8,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810033
10579,2026-01-22,19:00,2026,MEX,JAL,Carley Hoover,Eva Voortman,,,lmb_official_calendar,1,6,5,1,1,0,1,1,0,4,3,0,0,6,5,0,No Line,0.0,none,-1,5,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10579
10581,2026-01-22,19:00,2026,VER,LAG,Lisa Hop,Sarah Willis,,,lmb_official_calendar,1,4,1,0,0,0,0,0,0,3,0,0,0,3,0,0,No Line,0.0,none,-1,6,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10581
10583,2026-01-22,19:00,2026,LEO,HER,Rachel García,Shiono Oguri,,,lmb_official_calendar,1,8,11,0,3,0,3,2,0,0,0,4,0,6,6,0,No Line,0.0,none,-1,11,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10583
10585,2026-01-22,19:00,2026,MTY,TAB,Payton Gottshall,Donnie Gobourne,,,lmb_official_calendar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Line,0.0,none,-1,2,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10585
10580,2026-01-23,19:00,2026,MEX,JAL,Yilián Tornes,Rissa Bajusz,,,lmb_official_calendar,1,10,6,3,0,0,0,0,2,3,2,1,2,7,6,0,No Line,0.0,none,-1,11,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10580
10582,2026-01-23,19:00,2026,VER,LAG,Ilaria Cacciamani,Aliyah Binford,,,lmb_official_calendar,1,12,1,1,0,7,1,0,0,0,0,4,0,12,1,0,No Line,0.0,none,-1,15,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10582
10584,2026-01-23,19:00,2026,LEO,HER,Jordan Johnson,Sona Halajian,,,lmb_official_calendar,1,16,4,4,2,3,0,0,0,2,0,6,0,15,2,0,No Line,0.0,none,-1,15,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10584
10586,2026-01-23,19:00,2026,MTY,TAB,Samantha Show,Dawn Bodrug,,,lmb_official_calendar,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,No Line,0.0,none,-1,4,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10586
10587,2026-01-24,19:00,2026,MEX,HER,Carley Hoover,Shiono Oguri,,,lmb_official_calendar,1,2,3,2,1,0,1,0,0,0,0,0,1,2,3,0,No Line,0.0,none,-1,5,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10587
10589,2026-01-24,19:00,2026,VER,TAB,TBD,TBD,,,lmb_official_calendar,1,2,1,0,1,0,0,0,0,2,0,0,0,2,1,0,No Line,0.0,none,-1,4,1,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10589
10591,2026-01-24,19:00,2026,LEO,JAL,Rachel García,TBD,,,lmb_official_calendar,1,1,2,0,1,0,1,0,0,0,0,1,0,1,2,0,No Line,0.0,none,-1,7,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10591
10593,2026-01-24,19:00,2026,LAG,MTY,Sarah Willis,Yanina Treviño,,,lmb_official_calendar,1,4,2,0,0,1,0,1,0,2,2,0,0,4,2,0,No Line,0.0,none,-1,9,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10593
10588,2026-01-25,19:00,2026,MEX,HER,Yilián Tornes,Morgan Smith,,,lmb_official_calendar,1,4,0,0,0,2,0,0,0,0,0,2,0,4,0,0,No Line,0.0,none,-1,6,2,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10588
10590,2026-01-25,19:00,2026,VER,TAB,Kamalani Dung,Donnie Gobourne,,,lmb_official_calendar,1,3,4,2,0,0,1,1,2,0,0,0,0,3,3,0,No Line,0.0,none,-1,9,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10590
10592,2026-01-25,19:00,2026,LEO,JAL,Jordan Johnson,Eva Voortman,,,lmb_official_calendar,1,4,3,0,0,0,2,0,0,0,0,0,0,0,2,0,No Line,0.0,none,-1,9,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10592
10594,2026-01-25,19:00,2026,LAG,MTY,TBD,TBD,,,lmb_official_calendar,1,7,6,1,1,0,0,6,1,0,1,0,1,7,4,0,No Line,0.0,none,-1,7,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10594
10595,2026-01-29,19:00,2026,LAG,MEX,Sarah Willis,TBD,,,lmb_official_calendar,1,0,8,0,1,0,0,0,0,0,2,0,4,0,7,0,No Line,0.0,none,-1,1,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10595
10597,2026-01-29,19:00,2026,VER,JAL,Lisa Hop,TBD,,,lmb_official_calendar,1,6,3,1,0,0,3,1,0,0,0,0,0,2,3,0,No Line,0.0,none,-1,5,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10597
10599,2026-01-29,19:00,2026,MTY,LEO,Payton Gottshall,Rachel García,,,lmb_official_calendar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Line,0.0,none,-1,2,2,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10599
10601,2026-01-29,19:00,2026,TAB,HER,Donnie Gobourne,Shiono Oguri,,,lmb_official_calendar,1,3,1,0,0,0,0,2,0,1,0,0,1,3,1,0,No Line,0.0,none,-1,6,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10601
10596,2026-01-30,19:00,2026,LAG,MEX,TBD,TBD,,,lmb_official_calendar,1,0,15,0,3,0,0,0,0,0,0,0,8,0,11,0,No Line,0.0,none,-1,5,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10596
10598,2026-01-30,19:00,2026,VER,JAL,Ilaria Cacciamani,TBD,,,lmb_official_calendar,1,0,5,0,0,0,0,0,3,0,0,0,2,0,5,0,No Line,0.0,none,-1,3,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10598
10600,2026-01-30,19:00,2026,MTY,LEO,Payton Gottshall,Jordan Johnson,,,lmb_official_calendar,1,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,No Line,0.0,none,-1,2,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10600
10602,2026-01-30,19:00,2026,TAB,HER,TBD,TBD,,,lmb_official_calendar,1,10,1,0,0,0,0,3,1,0,0,7,0,10,1,0,No Line,0.0,none,-1,9,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10602
10603,2026-01-31,19:00,2026,MEX,MTY,Carley Hoover,Samantha Show,,,lmb_official_calendar,1,7,2,3,0,0,0,0,2,1,0,3,0,7,2,0,No Line,0.0,none,-1,8,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,10603
